time_s,v_V,i_A,p_W
0.025221017514595497,-28.01688649409641,0.2820135336820518,-7.90114116296908
0.025271059216013345,-27.82718536447163,0.28661039725693643,-7.9755606518536215
0.025321100917431193,-27.63442757812911,0.2911757783234511,-8.046475958584786
0.02537114261884904,-27.438634308406176,0.2957091754006691,-8.1138559254593
0.02542118432026689,-27.23982706207059,0.3002100905209213,-8.177670948078452
0.025471226021684737,-27.038027676958162,0.30467802928449556,-8.23789298835526
0.025521267723102585,-26.83325831957399,0.30911250091394316,-8.294495586833387
0.025571309424520433,-26.62554148265759,0.31351301830798817,-8.347453874312526
0.02562135112593828,-26.41489998271221,0.3178790980950324,-8.396744582775044
0.02567139282735613,-26.201356957498525,0.32221026068625225,-8.442346055609148
0.025721434528773977,-25.984935863493142,0.32650603032827696,-8.484238257124023
0.025771476230191825,-25.765660473312032,0.33076593515544833,-8.522402781352826
0.025821517931609674,-25.543554873099215,0.33498950724165255,-8.556822860139619
0.02587155963302752,-25.31864345988105,0.339176282651719,-8.587483370506712
0.02592160133444537,-25.090950938886365,0.34332580149238084,-8.614370841299166
0.025971643035863218,-24.860502320832737,0.34743760796279183,-8.63747345910356
0.026021684737281066,-24.627322919179203,0.35151125040459286,-8.65678107343837
0.026071726438698914,-24.391438347345666,0.35554628135152555,-8.672285201213752
0.026121768140116762,-24.152874515899516,0.35954225757858177,-8.683979030458707
0.02617180984153461,-23.911657629709424,0.3634987401506906,-8.691857423314024
0.026221851542952458,-23.66781418506691,0.36741529447093296,-8.695916918289683
0.026271893244370306,-23.421370966775882,0.3712914903282788,-8.696155731785698
0.026321934945788154,-23.172355045210455,0.375126901944844,-8.692573758875774
0.026371976647206006,-22.920793773341472,0.3789211080226594,-8.685172573353423
0.026422018348623854,-22.666714783731884,0.38267369178994787,-8.67395542704047
0.026472060050041702,-22.4101459855015,0.3863842410469044,-8.658927248358328
0.02652210175145955,-22.151115561261342,0.39005234821097384,-8.64009464016263
0.026572143452877398,-21.88965196401792,0.3936776103616216,-8.61746587684215
0.026622185154295246,-21.625783914047837,0.39725962928459196,-8.591050900683335
0.026672226855713094,-21.359540395743068,0.4007980115156496,-8.560861317502013
0.026722268557130942,-21.090950654427104,0.4042923683838004,-8.526910391544199
0.02677231025854879,-20.82004419314263,0.407742316053983,-8.489213039658255
0.02682235195996664,-20.546850769410703,0.41114747556923176,-8.447785824740938
0.026872393661384487,-20.271400391962118,0.41450747289230333,-8.402646948460264
0.026922435362802335,-19.99372331744106,0.4178219389467621,-8.353816243258313
0.026972477064220183,-19.713850047081635,0.42109050965752104,-8.30131516363755
0.02702251876563803,-19.43181132335747,0.4243128259908336,-8.245166776734488
0.02707256046705588,-19.147638126604832,0.42748853399373077,-8.185395752184766
0.027122602168473727,-18.861361671619544,0.4306172848329024,-8.122028351284182
0.027172643869891575,-18.573013404228366,0.4336987348330126,-8.055092415450426
0.027222685571309423,-18.282624997834724,0.43673254551445145,-7.984617353990501
0.02727272727272727,-17.99022834993963,0.4397183836305152,-7.910634131179325
0.02732276897414512,-17.69585557863791,0.4426559212040112,-7.8331752526551055
0.027372810675562968,-17.399539019090188,0.4455448355632844,-7.752274751137488
0.027422852376980816,-17.1013112199711,0.44838480937766084,-7.667968171474795
0.027472894078398664,-16.80120493989401,0.4511755306923047,-7.580292555026851
